time,q1,q2,q3,qvel1,qvel2,qvel3,qacc1,qacc2,qacc3,torque1,torque2,torque3,x,y,z
0.7334669338677354,0.0,-0.0027309236947791193,0.0,47.15991130426163,-9.258179519403333,-40.32457192157396,104.52587206804718,-111.36693358833463,7.278371311913247,-0.007141964086212579,-0.012688576529011711,-0.004118143715439929,0.0,-0.0027309236947791193,0.0
0.7354709418837675,0.0,-0.0024096385542168655,0.0,47.32439132624453,-9.375957874318768,-40.374258958124415,104.52587206804718,-111.36693358833463,7.278371311913247,-0.006367896385039623,-0.011274031997610266,-0.003659045907353925,0.0,-0.0024096385542168655,0.0
0.7374749498997996,0.0,-0.0020883534136546186,0.0,47.493908659710534,-9.505577992033825,-40.41670657384688,104.52587206804718,-111.36693358833463,7.278371311913247,-0.005580022085771699,-0.0098409494973829,-0.003193931504763178,0.0,-0.0020883534136546186,0.0
0.7394789579158316,0.0,-0.0017670682730923717,0.0,47.6685180403125,-9.647171787113837,-40.45183265622406,104.52587206804718,-111.36693358833463,7.278371311913247,-0.004776627187011467,-0.00838829498005356,-0.002722464901904519,0.0,-0.0017670682730923717,0.0
0.7414829659318637,0.0,-0.001445783132530118,0.0,47.84827432255431,-9.800872471868848,-40.479553838485074,104.52587206804718,-111.36693358833463,7.278371311913247,-0.0039559566808271135,-0.006915007366954537,-0.0022443017201601466,0.0,-0.001445783132530118,0.0
0.7434869739478958,0.0,-0.001124497991967871,0.0,48.03323249468433,-9.966814614616702,-40.49978545346342,104.52587206804718,-111.36693358833463,7.278371311913247,-0.003116214136343831,-0.005419997753266792,-0.0017590885497896494,0.0,-0.001124497991967871,0.0
0.7454909819639278,0.0,-0.0008032128514056242,0.0,48.22344769647914,-10.145134204724469,-40.51244148331842,104.52587206804718,-111.36693358833463,7.278371311913247,-0.0022555612742218567,-0.003902148583713858,-0.0012664626823971799,0.0,-0.0008032128514056242,0.0
0.7474949899799599,0.0,-0.00048192771084337727,0.0,48.418975240039316,-10.335968724708446,-40.51743450495137,104.52587206804718,-111.36693358833463,7.278371311913247,-0.0013721175304177713,-0.0023603127978945445,-0.0007660518335447175,0.0,-0.00048192771084337727,0.0
0.749498997995992,0.0,-0.00016064257028112344,0.0,48.619870633723274,-10.539457229684134,-40.5146756309406,104.52587206804718,-111.36693358833463,7.278371311913247,-0.00046395960752979026,-0.0007933129433146087,-0.00025747385488186916,0.0,-0.00016064257028112344,0.0
0.751503006012024,0.0,0.00016064257028112344,0.0,48.82618960935039,-10.755740434469795,-40.50407444581198,104.52587206804718,-111.36693358833463,7.278371311913247,0.00047087898807873785,0.0008000597459590608,0.00025966356488172124,0.0,0.00016064257028112344,0.0
0.7535070140280561,0.0,0.00048192771084337033,0.0,49.03798815280979,-10.984960808660132,-40.48553893745307,104.52587206804718,-111.36693358833463,7.278371311913247,0.0014344084252918415,0.0024210463072477386,0.0007857632108838151,0.0,0.00048192771084337033,0.0
0.7555110220440882,0.0,0.0008032128514056242,0.0,49.25532253821678,-11.22726268000077,-40.45897542347046,104.52587206804718,-111.36693358833463,7.278371311913247,0.00242868304541298,0.004070921046197071,0.0013212386656704274,0.0,0.0008032128514056242,0.0
0.7575150300601202,0.0,0.001124497991967871,0.0,49.47824936576548,-11.482792346409473,-40.42428847227993,104.52587206804718,-111.36693358833463,7.278371311913247,0.0034558018796424367,0.005750992575260177,0.0018665146462409337,0.0,0.001124497991967871,0.0
0.7595190380761523,0.0,0.001445783132530118,0.0,49.70682560343251,-11.751698197006606,-40.38138081870884,104.52587206804718,-111.36693358833463,7.278371311913247,0.004517909189130406,0.007462604896478006,0.0024220273554700867,0.0,0.001445783132530118,0.0
0.7615230460921844,0.0,0.0017670682730923717,0.0,49.94110863269446,-12.034130842535394,-40.33015327387871,104.52587206804718,-111.36693358833463,7.278371311913247,0.005617195030005628,0.009207138531509458,0.0029882248488651863,0.0,0.0017670682730923717,0.0
0.7635270541082164,0.0,0.0020883534136546186,0.0,50.18115629842942,-12.330243255572105,-40.27050462912371,104.52587206804718,-111.36693358833463,7.278371311913247,0.006755895845916321,0.010986011702087937,0.0035655674176894164,0.0,0.0020883534136546186,0.0
0.7655310621242485,0.0,0.0024096385542168655,0.0,50.42702696318217,-12.640190920947726,-40.20233155368741,104.52587206804718,-111.36693358833463,7.278371311913247,0.007936295090771414,0.012800681564323336,0.00415452798956099,0.0,0.0024096385542168655,0.0
0.7675350701402806,0.0,0.0027309236947791193,0.0,50.67877956598167,-12.964131996825895,-40.125528485925415,104.52587206804718,-111.36693358833463,7.278371311913247,0.00916072388451733,0.01465264550052788,0.004755592547721963,0.0,0.0027309236947791193,0.0
0.7695390781563125,0.0,0.0030522088353413662,0.0,50.936473685910435,-13.302227486907297,-40.03998751772595,104.52587206804718,-111.36693358833463,7.278371311913247,0.01043156170495356,0.016543442472529504,0.005369260570263166,0.0,0.0030522088353413662,0.0
0.7715430861723446,0.0,0.003373493975903613,0.0,51.20016961063662,-13.654641424258545,-39.94559827184279,104.52587206804718,-111.36693358833463,7.278371311913247,0.011751237118762026,0.0184746544407437,0.005996045490691356,0.0,0.003373493975903613,0.0
0.7735470941883766,0.0,0.00369477911646586,0.0,51.46992841013227,-14.021541067293642,-39.84224777181646,104.52587206804718,-111.36693358833463,7.278371311913247,0.013122228555111096,0.020447907853609282,0.006636475181333394,0.0,0.00369477911646586,0.0
0.7755511022044087,0.0,0.004016064257028114,0.0,51.74581201581488,-14.403097108469346,-39.729820304138805,104.52587206804718,-111.36693358833463,7.278371311913247,0.014547065125387088,0.02246487521235342,0.007291092461188865,0.0,0.004016064257028114,0.0
0.7775551102204408,0.0,0.004337349397590361,0.0,52.02788330536451,-14.799483896291674,-39.60819727229388,104.52587206804718,-111.36693358833463,7.278371311913247,0.016028327492824304,0.02452727671644833,0.00796045562997166,0.0,0.004337349397590361,0.0
0.7795591182364728,0.0,0.004658634538152608,0.0,52.31620619348506,-15.210879671270257,-39.477257042283455,104.52587206804718,-111.36693358833463,7.278371311913247,0.017568648796019673,0.026636881995545345,0.008645139030218206,0.0,0.004658634538152608,0.0
0.7815631262525049,0.0,0.004979919678714861,0.0,52.61084572889625,-15.637466816500238,-39.33687477921908,104.52587206804718,-111.36693358833463,7.278371311913247,0.019170715630566354,0.02879551193413736,0.009345733639491184,0.0,0.004979919678714861,0.0
0.783567134268537,0.0,0.005301204819277108,0.0,52.9118681978628,-16.079432123598355,-39.18692227453333,104.52587206804718,-111.36693358833463,7.278371311913247,0.020837269093293365,0.031005040595704907,0.01006284769487116,0.0,0.005301204819277108,0.0
0.785571142284569,0.0,0.005622489959839355,0.0,53.2193412345883,-16.53696707477111,-39.02726776333142,104.52587206804718,-111.36693358833463,7.278371311913247,0.02257110589388063,0.03326739725364877,0.010797107352106402,0.0,0.005622489959839355,0.0
0.7875751503006011,0.0,0.005943775100401609,0.0,53.53333393882535,-17.010268141848986,-38.85777573136972,104.52587206804718,-111.36693358833463,7.278371311913247,0.02437507953891234,0.03558456853690763,0.011549157381984223,0.0,0.005943775100401609,0.0
0.7895791583166332,0.0,0.006265060240963856,0.0,53.85391700107888,-17.499537103181744,-38.67830671110998,104.52587206804718,-111.36693358833463,7.278371311913247,0.02625210159375979,0.037958600698809145,0.012319661906698507,0.0,0.006265060240963856,0.0
0.7915831663326652,0.0,0.006586345381526103,0.0,54.18116283580782,-18.004981379356636,-38.488717066257124,104.52587206804718,-111.36693358833463,7.278371311913247,0.028205143028029844,0.040391602018411146,0.013109305179217458,0.0,0.006586345381526103,0.0
0.7935871743486973,0.0,0.00690763052208835,0.0,54.51514572306117,-18.526814388774284,-38.28885876414343,104.52587206804718,-111.36693358833463,7.278371311913247,0.030237235650691266,0.042885745344356976,0.013918792408905176,0.0,0.00690763052208835,0.0
0.7955911823647294,0.0,0.0072289156626506035,0.0,54.855941959017876,-19.06525592419666,-38.07857913527306,104.52587206804718,-111.36693358833463,7.278371311913247,0.03235147364140084,0.04544327079211334,0.014748850636924219,0.0,0.0072289156626506035,0.0
0.7975951903807614,0.0,0.00755020080321285,0.0,55.203630015937016,-19.620532551468454,-37.85772061928761,104.52587206804718,-111.36693358833463,7.278371311913247,0.034551015184994274,0.048066488606375746,0.015600229665244283,0.0,0.00755020080321285,0.0
0.7995991983967935,0.0,0.007871485943775097,0.0,55.55829071206478,-20.192878031708375,-37.626120496554705,104.52587206804718,-111.36693358833463,7.278371311913247,0.036839084216582774,0.05075778220142921,0.016473703043407093,0.0,0.007871485943775097,0.0
0.8016032064128256,0.0,0.008192771084337351,0.0,55.92000739208893,-20.782533768370552,-37.38361060451837,104.52587206804718,-111.36693358833463,7.278371311913247,0.03921897228522481,0.053519611393349945,0.01737006911755432,0.0,0.008192771084337351,0.0
0.8036072144288576,0.0,0.008514056224899598,0.0,56.2888661187793,-21.389749280689802,-37.130017037880165,104.52587206804718,-111.36693358833463,7.278371311913247,0.04169404054470362,0.05635451583913252,0.01829015214661428,0.0,0.008514056224899598,0.0
0.8056112224448897,0.0,0.008835341365461845,0.0,56.664955876506,-22.014782705148722,-36.86515983160406,104.52587206804718,-111.36693358833463,7.278371311913247,0.044267721880561356,0.05926511869914342,0.019234803490970315,0.0,0.008835341365461845,0.0
0.8076152304609218,0.0,0.009156626506024099,0.0,57.048368787384,-22.65790132673997,-36.588852625655136,104.52587206804718,-111.36693358833463,7.278371311913247,0.0469435231832183,0.06225413054074178,0.02020490287940128,0.0,0.009156626506024099,0.0
0.8096192384769538,0.0,0.009477911646586346,0.0,57.43920034085662,-23.319382141945884,-36.30090231029131,104.52587206804718,-111.36693358833463,7.278371311913247,0.04972502777773334,0.06532435350249226,0.021201359760598566,0.0,0.009477911646586346,0.0
0.8116232464929859,0.0,0.009799196787148592,0.0,57.83754963759902,-23.999512455519938,-36.00110865062793,104.52587206804718,-111.36693358833463,7.278371311913247,0.05261589802157182,0.06847868574013001,0.0222251147461272,0.0,0.009799196787148592,0.0
0.813627254509018,0.0,0.010120481927710846,0.0,58.2435196486988,-24.698590513332395,-35.68926388908647,104.52587206804718,-111.36693358833463,7.278371311913247,0.055619878082617424,0.07172012617734898,0.02327714115231904,0.0,0.010120481927710846,0.0
0.81563126252505,0.0,0.010441767068273093,0.0,58.65721749115398,-25.416926173737668,-35.365152324219466,104.52587206804718,-111.36693358833463,7.278371311913247,0.05874079691062824,0.07505177958658801,0.02435844664926829,0.0,0.010441767068273093,0.0
0.8176352705410821,0.0,0.01076305220883534,0.0,59.078754720819404,-26.1548416201344,-35.02854986427336,104.52587206804718,-111.36693358833463,7.278371311913247,0.061982571416386106,0.0784768620273042,0.025470075025851656,0.0,0.01076305220883534,0.0
0.8196392785571142,0.0,0.011084337349397587,0.0,59.508247644033055,-26.91267211762391,-34.67922355370801,104.52587206804718,-111.36693358833463,7.278371311913247,0.0653492098739347,0.08199870667177594,0.02661310808052297,0.0,0.011084337349397587,0.0
0.8216432865731462,0.0,0.01140562248995984,0.0,59.94581764926324,-27.690766816929802,-34.316931070734626,104.52587206804718,-111.36693358833463,7.278371311913247,0.0688448155625707,0.08562077005130153,0.027788667648549634,0.0,0.01140562248995984,0.0
0.8236472945891783,0.0,0.011726907630522088,0.0,60.39159156023853,-28.48948960902419,-33.941420193761665,104.52587206804718,-111.36693358833463,7.278371311913247,0.07247359066662452,0.0893466387587689,0.0289979177773666,0.0,0.011726907630522088,0.0
0.8256513026052104,0.0,0.012048192771084335,0.0,60.845702012155044,-29.309220034216803,-33.552428234448975,104.52587206804718,-111.36693358833463,7.278371311913247,0.07623984045259503,0.093180036647025,0.030242067062844553,0.0,0.012048192771084335,0.0
0.8276553106212424,0.0,0.012369477911646588,0.0,61.30828785270176,-30.150354249804852,-33.14968143486217,104.52587206804718,-111.36693358833463,7.278371311913247,0.08014797774486915,0.09712483256628798,0.031522371160507705,0.0,0.012369477911646588,0.0
0.8296593186372745,0.0,0.012690763052208835,0.0,61.77949456980559,-31.013306060757944,-32.7328943259903,104.52587206804718,-111.36693358833463,7.278371311913247,0.08420252772308658,0.1011850486880764,0.0328401354871081,0.0,0.012690763052208835,0.0
0.8316633266533066,0.0,0.013012048192771082,0.0,62.25947474817538,-31.89850801832701,-32.30176904463739,104.52587206804718,-111.36693358833463,7.278371311913247,0.08840813306623999,0.10536486946783469,0.03419671812949276,0.0,0.013012048192771082,0.0
0.8336673346693386,0.0,0.013333333333333336,0.0,62.74838855691982,-32.80641259192361,-31.855994605420186,104.52587206804718,-111.36693358833463,7.278371311913247,0.09276955947081811,0.10966865130364857,0.03559353297939004,0.0,0.013333333333333336,0.0
0.8356713426853707,0.0,0.013654618473895583,0.0,63.24640427073076,-33.73749342012092,-31.395246124297365,104.52587206804718,-111.36693358833463,7.278371311913247,0.09729170157275466,0.11410093295426056,0.03703205311463086,0.0,0.013654618473895583,0.0
