q1,q2,q3,torque1,torque2,torque3
-3.141592653589793,1.0471975511965974,-2.443460952792061,-0.17491439808654996,-0.06861224226552941,-0.17122352020674833
-3.141592653589793,1.0471975511965974,-1.7453292519943295,0.021350545706137196,0.008419763170893954,-0.009338602500456258
-3.141592653589793,1.0471975511965974,-1.0471975511965979,0.038805394660596806,0.032193785680760346,0.002830807518735306
-3.141592653589793,1.0471975511965974,-0.34906585039886595,0.0221464203857435,0.03507872820901679,0.013858761459338006
-3.141592653589793,1.0471975511965974,0.34906585039886595,0.003945622229764717,0.024351250110327245,0.022761926517465236
-3.141592653589793,1.0471975511965974,1.0471975511965974,0.029349054964156268,0.02443934119781388,0.017677995675441913
-3.141592653589793,1.0471975511965974,1.7453292519943293,0.04637589300932072,0.03234700953717507,0.003340994441756305
-3.141592653589793,1.0471975511965974,2.443460952792061,0.01792818551250574,0.021842898635177844,-0.00952684912419009
-3.141592653589793,1.0471975511965974,3.141592653589793,-0.03382061610484784,-0.009283510763111203,25.164174741288754
-3.141592653589793,1.7453292519943293,-3.141592653589793,-0.04541062669192735,0.02848468006323994,-3.5751260957986593
-3.141592653589793,1.7453292519943293,-2.443460952792061,-0.29817209755993995,-0.07396988180947564,-0.32250042994877365
-3.141592653589793,1.7453292519943293,-1.7453292519943295,-0.017071687657225054,-0.002409976014697686,-0.010033092906818565
-3.141592653589793,1.7453292519943293,-1.0471975511965979,-0.012063184597575771,0.0021714330198833558,-0.006350127214023249
-3.141592653589793,1.7453292519943293,-0.34906585039886595,-0.009618453642784977,0.008379076817637325,0.0001157574687709812
-3.141592653589793,1.7453292519943293,0.34906585039886595,-0.008792458994858001,0.009721446325668983,0.00747003426531519
-3.141592653589793,1.7453292519943293,1.0471975511965974,0.0025473989581219735,0.01100894466279834,0.00984781609937875
-3.141592653589793,1.7453292519943293,1.7453292519943293,0.010944123879184538,0.01665179912589552,0.004907179879960421
-3.141592653589793,1.7453292519943293,2.443460952792061,0.001985089641727996,75.02390554856692,84.17754204279916
-3.141592653589793,1.7453292519943293,3.141592653589793,-0.3385898482314301,-0.7191753835138931,2.6001748682528483
-3.141592653589793,2.443460952792061,-3.141592653589793,-0.11986128068067313,-0.09990858934974271,-4.577050546050961
-3.141592653589793,2.443460952792061,-2.443460952792061,-0.11058152161187612,0.004636760377345159,-0.2538050782927209
-3.141592653589793,2.443460952792061,-1.7453292519943295,-0.05736191155349321,-0.011169352966377392,-0.025134853081987693
-3.141592653589793,2.443460952792061,-1.0471975511965979,-0.06232636930960846,-0.03546332234296206,-0.027298352290486796
-3.141592653589793,2.443460952792061,-0.34906585039886595,-0.0516231384291325,-0.040841207144400204,-0.017991674675892633
-3.141592653589793,2.443460952792061,0.34906585039886595,-0.027508890809495458,-0.04299063776142816,-0.004509261495765669
-3.141592653589793,2.443460952792061,1.0471975511965974,0.003129545238639661,-0.032431961912562646,-0.006330639822448785
-3.141592653589793,2.443460952792061,1.7453292519943293,0.010624201187278533,54.67700030705882,76.45897596203616
-3.141592653589793,2.443460952792061,2.443460952792061,-0.028530014823885966,3.802110289123756,-12.61624359931078
-3.141592653589793,2.443460952792061,3.141592653589793,-0.058437414275693336,-0.034111280531618104,-1.3674845791420267
-3.141592653589793,3.141592653589793,-3.141592653589793,-0.019009175355980873,0.965049688810581,-1.9456469008669879
-3.141592653589793,3.141592653589793,-2.443460952792061,-0.02226056175328668,-46.545837293552125,0.016502461991710002
-3.141592653589793,3.141592653589793,-1.7453292519943295,0.058459588380871175,5.53548806934138,0.3305425629931508
-3.141592653589793,3.141592653589793,-1.0471975511965979,0.025756237990297373,-9.034924078570343,0.47027326412876547
-3.141592653589793,3.141592653589793,-0.34906585039886595,0.012970078186441969,-3.4213303332813956,0.5204874393098134
-3.141592653589793,3.141592653589793,0.34906585039886595,-0.045081395584063676,15.19306234683002,0.16817626688681686
-3.141592653589793,3.141592653589793,1.0471975511965974,-0.05433917667367637,24.010414575874393,-0.31172869316290897
-3.141592653589793,3.141592653589793,1.7453292519943293,0.04408270130723671,28.23131084912282,-0.3231141263002633
-3.141592653589793,3.141592653589793,2.443460952792061,0.15492304454738903,31.032769546448428,0.1604525385836367
-3.141592653589793,3.141592653589793,3.141592653589793,0.13016687575084152,-35.52623297242262,-30.96299243885316
-2.443460952792061,-3.141592653589793,-3.141592653589793,-0.03238533759378915,51.46090017009085,-24.751127299096332
-2.443460952792061,-3.141592653589793,-2.443460952792061,-0.1118745388648577,-120.4976323725998,1.6895863683713241
-2.443460952792061,-3.141592653589793,-1.7453292519943295,0.08708457918861909,8.59847010228683,0.3076229449307376
-2.443460952792061,-3.141592653589793,-1.0471975511965979,0.07695941135306365,-6.912433249448408,0.5012678156057981
-2.443460952792061,-3.141592653589793,-0.34906585039886595,0.06307070824236483,-1.845538665149719,0.5643492676620769
-2.443460952792061,-3.141592653589793,0.34906585039886595,-0.014695494676483583,16.46108062166981,0.19484322739643528
-2.443460952792061,-3.141592653589793,1.0471975511965974,-0.050862700292556844,25.053815994636125,-0.3162610535216751
-2.443460952792061,-3.141592653589793,1.7453292519943293,0.025804127134798575,29.046528730298963,-0.3552364599857202
-2.443460952792061,-3.141592653589793,2.443460952792061,0.12509248983141386,31.674565160579622,0.1139157179630559
-2.443460952792061,-3.141592653589793,3.141592653589793,0.09898331154731349,14.321303201273027,-61.44388822988658
-2.443460952792061,-2.443460952792061,-3.141592653589793,0.09676302399762442,-0.5717741033175393,11.069109518886414
-2.443460952792061,-2.443460952792061,-2.443460952792061,0.001037405490242567,5.8768996991481925,-2.474067575873857
-2.443460952792061,-2.443460952792061,-1.7453292519943295,-0.08115839163920904,-17.259620427647917,-31.15456838044363
-2.443460952792061,-2.443460952792061,-1.0471975511965979,-0.16903444882046403,-0.7959522457849478,-0.09499207582723479
-2.443460952792061,-2.443460952792061,-0.34906585039886595,0.03424001915627092,-0.10703755591011463,-0.024798887380282155
-2.443460952792061,-2.443460952792061,0.34906585039886595,-0.039731771877053304,-0.16810041146496213,-0.00576133590005269
-2.443460952792061,-2.443460952792061,1.0471975511965974,-0.203668676122672,-0.1559118196583467,-0.058781593332950216
-2.443460952792061,-2.443460952792061,1.7453292519943293,-0.2459869841659774,-0.09366729846621447,-0.10726774083142274
-2.443460952792061,-2.443460952792061,2.443460952792061,-0.19947021211250754,-0.02319172500195659,-0.09207667402699583
-2.443460952792061,-2.443460952792061,3.141592653589793,-0.10621907623225063,0.08341144607046565,-15.511302407555618
-2.443460952792061,-1.7453292519943295,-3.141592653589793,0.19774587353414183,-0.11212394038577017,-1.1372475289379744
-2.443460952792061,-1.7453292519943295,-2.443460952792061,-0.09392442475785953,2.9818240685945647,10.856101091789407
-2.443460952792061,-1.7453292519943295,-1.7453292519943295,0.13465219250067623,0.2915805200112196,0.017257906919577695
-2.443460952792061,-1.7453292519943295,-1.0471975511965979,0.039413413816550766,-0.03728222118356708,-0.02570328497663315
-2.443460952792061,-1.7453292519943295,-0.34906585039886595,-0.05184891801455066,-0.12147678993241023,-0.029869819820492253
-2.443460952792061,-1.7453292519943295,0.34906585039886595,-0.19762827171451797,-0.18234987696625551,-0.041366571133768
-2.443460952792061,-1.7453292519943295,1.0471975511965974,-0.2938433234906056,-0.16310789734205694,-0.07269336389223503
-2.443460952792061,-1.7453292519943295,1.7453292519943293,-0.25886155946073297,-0.09876894859322284,-0.08620387899615616
-2.443460952792061,-1.7453292519943295,2.443460952792061,-0.17899216563418033,-0.027887211678865154,-0.06715114799319254
-2.443460952792061,-1.7453292519943295,3.141592653589793,-0.06042882912344735,0.06152986712710418,-57.17566175652786
-2.443460952792061,-1.0471975511965979,-3.141592653589793,0.08159291983879824,0.07751028063764989,8.923694911609697
-2.443460952792061,-1.0471975511965979,-2.443460952792061,-0.2600994631306767,0.11238724949625445,0.7014051266868766
-2.443460952792061,-1.0471975511965979,-1.7453292519943295,0.05489112834091614,0.026425692795985146,-0.02000983568919399
-2.443460952792061,-1.0471975511965979,-1.0471975511965979,0.12495033867647459,0.045417517947634434,0.0004275517865323236
-2.443460952792061,-1.0471975511965979,-0.34906585039886595,0.09597753410404097,0.0087813143262854,0.02226606605155626
-2.443460952792061,-1.0471975511965979,0.34906585039886595,-0.0246314442254415,-0.039856270226216184,0.042882352999317704
-2.443460952792061,-1.0471975511965979,1.0471975511965974,-0.0420339410400159,-0.003980718058759519,0.026847167234971242
-2.443460952792061,-1.0471975511965979,1.7453292519943293,0.08901055080194181,0.05428770437313138,-0.005809503375205541
-2.443460952792061,-1.0471975511965979,2.443460952792061,0.14577076823615687,0.03021273427587671,-0.03748366248795647
-2.443460952792061,-1.0471975511965979,3.141592653589793,0.05447951625237901,-0.07530369934109056,-91.23854912106204
-2.443460952792061,-0.34906585039886595,-3.141592653589793,0.12430917100566918,0.4222710616734546,19.142506760221103
-2.443460952792061,-0.34906585039886595,-2.443460952792061,-0.23378149510365476,-0.23591083052028494,0.4712887269527938
-2.443460952792061,-0.34906585039886595,-1.7453292519943295,0.46401963963208015,0.17506961261530854,-0.14019341584967804
-2.443460952792061,-0.34906585039886595,-1.0471975511965979,1.0490851414364868,0.5265450552704227,0.06086937201292142
-2.443460952792061,-0.34906585039886595,-0.34906585039886595,1.06189342309847,0.5776561129190791,0.2719977013117474
-2.443460952792061,-0.34906585039886595,0.34906585039886595,0.5765042068045902,0.4530415633008811,0.530184551669865
-2.443460952792061,-0.34906585039886595,1.0471975511965974,0.8482235446877286,0.6459720895145507,0.44644451030975657
-2.443460952792061,-0.34906585039886595,1.7453292519943293,1.5857458352323643,0.8245807097983826,0.10094141196604836
-2.443460952792061,-0.34906585039886595,2.443460952792061,1.40876388330646,0.4665818810420165,-0.25202300951324597
-2.443460952792061,-0.34906585039886595,3.141592653589793,0.09596820090871416,-0.5051460397934255,-163.39136263416552
-2.443460952792061,0.34906585039886595,-3.141592653589793,0.06512335139431258,0.8903892550567432,32.49711236527208
-2.443460952792061,0.34906585039886595,-2.443460952792061,-0.32883111577139423,-0.5897787800431289,-0.15658645378242497
-2.443460952792061,0.34906585039886595,-1.7453292519943295,1.2975611589282612,0.5441861738887411,-0.03636251105725748
-2.443460952792061,0.34906585039886595,-1.0471975511965979,1.6690860060855508,0.9703249906353697,0.24550136488806412
-2.443460952792061,0.34906585039886595,-0.34906585039886595,1.0362534383115347,0.7793474424033556,0.38709640788631583
-2.443460952792061,0.34906585039886595,0.34906585039886595,0.16981769168706773,0.33167895541651227,0.45284413733543144
-2.443460952792061,0.34906585039886595,1.0471975511965974,0.5438731346597632,0.2854501476807738,0.17656479116188792
-2.443460952792061,0.34906585039886595,1.7453292519943293,0.878771908413878,0.3655604294516611,-0.0968027347941244
-2.443460952792061,0.34906585039886595,2.443460952792061,0.5341043831275613,0.19164536646808988,-0.21122511565610674
-2.443460952792061,0.34906585039886595,3.141592653589793,-0.11701095112254711,-0.1622203324733577,-3.6093468425029482
-2.443460952792061,1.0471975511965974,-3.141592653589793,0.4700539100211208,0.20531449331212337,2.6045931070701247
-2.443460952792061,1.0471975511965974,-2.443460952792061,-0.5054087419690614,-0.22897344520127283,-0.4808888673431481
-2.443460952792061,1.0471975511965974,-1.7453292519943295,0.10934819254060274,0.02828846253169602,-0.013505240698352166
-2.443460952792061,1.0471975511965974,-1.0471975511965979,0.1417168807220847,0.10129545971265067,0.017532686771847134
-2.443460952792061,1.0471975511965974,-0.34906585039886595,0.03646472481460952,0.07839619055703966,0.037996561120963154
-2.443460952792061,1.0471975511965974,0.34906585039886595,-0.057703339747925964,0.011097174232605755,0.05298355292329692
-2.443460952792061,1.0471975511965974,1.0471975511965974,0.03796363307384462,0.012633665441041747,0.03367700141562964
-2.443460952792061,1.0471975511965974,1.7453292519943293,0.11979867308361704,0.061635154748489074,-0.0018526964202381785
-2.443460952792061,1.0471975511965974,2.443460952792061,0.04918098068804666,0.04934185774970773,-0.027867486999390588
-2.443460952792061,1.0471975511965974,3.141592653589793,-0.099853388187645,-0.031333788071675736,54.10525541368585
-2.443460952792061,1.7453292519943293,-3.141592653589793,-0.1406375222523933,0.09313744538830353,-10.804395427018159
-2.443460952792061,1.7453292519943293,-2.443460952792061,-0.9556232594475136,-0.24801068144312588,-0.9844620365541383
-2.443460952792061,1.7453292519943293,-1.7453292519943295,-0.07714578077065662,-0.030385597501013217,-0.030020858157641103
-2.443460952792061,1.7453292519943293,-1.0471975511965979,-0.059871235893244903,-0.014844240606364884,-0.025233217301885498
-2.443460952792061,1.7453292519943293,-0.34906585039886595,-0.05055839297625357,0.014612475940459752,-0.00535869858046438
-2.443460952792061,1.7453292519943293,0.34906585039886595,-0.05313306014254955,0.03074576596571782,0.025548761301756373
-2.443460952792061,1.7453292519943293,1.0471975511965974,-0.02248215512224717,0.04217402161119094,0.04639741304875624
-2.443460952792061,1.7453292519943293,1.7453292519943293,0.0016689775705976788,0.06465573457157936,0.03890823228057775
-2.443460952792061,1.7453292519943293,2.443460952792061,-0.048688624728258176,114.12324999445141,164.0069851876599
-2.443460952792061,1.7453292519943293,3.141592653589793,-1.030402673795979,-0.5945883256639033,-6.162304103312258
-2.443460952792061,2.443460952792061,-3.141592653589793,-0.3587578308933015,-0.33869790386615284,-12.946478288762687
-2.443460952792061,2.443460952792061,-2.443460952792061,-0.34531025874259424,-0.04999180434562073,-0.6995243074758501
-2.443460952792061,2.443460952792061,-1.7453292519943295,-0.18268483662344365,-0.02707087536198549,-0.0931097689934147
-2.443460952792061,2.443460952792061,-1.0471975511965979,-0.19297528225255814,-0.0482653486648309,-0.07596442756309713
-2.443460952792061,2.443460952792061,-0.34906585039886595,-0.16578166722254242,-0.04874029771749076,-0.017576145238805064
-2.443460952792061,2.443460952792061,0.34906585039886595,-0.06242956897918533,-0.0626681986394127,0.057517059981914136
-2.443460952792061,2.443460952792061,1.0471975511965974,0.06688831936574836,-0.028481365717230193,0.029804862989804115
-2.443460952792061,2.443460952792061,1.7453292519943293,0.04415936939232538,8.650433574880283,81.51513105103649
-2.443460952792061,2.443460952792061,2.443460952792061,-0.3092297965852532,3.987539541058664,-14.548482975899358
-2.443460952792061,2.443460952792061,3.141592653589793,-0.13236506383391877,0.395854769723317,-6.94043180144036
-2.443460952792061,3.141592653589793,-3.141592653589793,0.05328473538159487,-36.30036024044749,-24.158955573340485
-2.443460952792061,3.141592653589793,-2.443460952792061,-0.1142970919215988,-106.72738470751557,1.325222627783231
-2.443460952792061,3.141592653589793,-1.7453292519943295,0.19518189056130725,18.728142412435105,0.2287697688099759
-2.443460952792061,3.141592653589793,-1.0471975511965979,0.20961227445383382,-0.16298218545016452,0.5539160779394385
-2.443460952792061,3.141592653589793,-0.34906585039886595,0.15587146561852702,3.16651271040232,0.6388159337775297
-2.443460952792061,3.141592653589793,0.34906585039886595,0.010408545393868807,20.945471504513076,0.22061674869728803
-2.443460952792061,3.141592653589793,1.0471975511965974,-0.08125289804772441,28.982673756951883,-0.35930342747220334
-2.443460952792061,3.141592653589793,1.7453292519943293,-0.02196416503786021,32.07561533311956,-0.43705242217741025
-2.443460952792061,3.141592653589793,2.443460952792061,0.09013318383840305,34.017645980836164,0.032050728033960245
-2.443460952792061,3.141592653589793,3.141592653589793,0.08513616888624889,16.27264023472492,-64.2510409412274
-1.7453292519943295,-3.141592653589793,-3.141592653589793,-0.08200255339829765,1.4886294253389307,-8.644496533147006
-1.7453292519943295,-3.141592653589793,-2.443460952792061,-0.1393302621070377,-136.73451700924733,2.0515181968820784
-1.7453292519943295,-3.141592653589793,-1.7453292519943295,0.1482546116984222,12.623922986401203,0.29564166538467296
-1.7453292519943295,-3.141592653589793,-1.0471975511965979,0.15936400852520363,-4.265349664430496,0.5497306068958032
-1.7453292519943295,-3.141592653589793,-0.34906585039886595,0.12592160213185666,-0.003809513902797601,0.6155031428642123
-1.7453292519943295,-3.141592653589793,0.34906585039886595,0.002917412441422018,18.08009761938453,0.20897681073345786
-1.7453292519943295,-3.141592653589793,1.0471975511965974,-0.07691892487391788,26.581559377845142,-0.3505856767146859
-1.7453292519943295,-3.141592653589793,1.7453292519943293,-0.018622718693956597,30.323271526573084,-0.41540183838708256
-1.7453292519943295,-3.141592653589793,2.443460952792061,0.08719618659841608,32.69784659993954,0.057337617217961746
-1.7453292519943295,-3.141592653589793,3.141592653589793,0.07808535508168825,36.135586943292765,-87.70350512017683
-1.7453292519943295,-2.443460952792061,-3.141592653589793,0.09614902687722549,-0.7254703597629318,15.398598660416797
-1.7453292519943295,-2.443460952792061,-2.443460952792061,-0.031222890840915618,7.612739593859233,-2.625121589151891
-1.7453292519943295,-2.443460952792061,-1.7453292519943295,-0.06678298705398014,-17.139210780764238,-31.189311020209495
-1.7453292519943295,-2.443460952792061,-1.0471975511965979,-0.13701179966636132,-0.8402676450950818,-0.14222374986447817
-1.7453292519943295,-2.443460952792061,-0.34906585039886595,0.05847143150017976,-0.19514608681989148,-0.048936388522330426
-1.7453292519943295,-2.443460952792061,0.34906585039886595,-0.06650024000396493,-0.292267129813121,-0.011028810526545571
-1.7453292519943295,-2.443460952792061,1.0471975511965974,-0.35629770185424314,-0.27308668959107696,-0.10336660658629805
-1.7453292519943295,-2.443460952792061,1.7453292519943293,-0.436798769109905,-0.16491299320451938,-0.19032143984013133
-1.7453292519943295,-2.443460952792061,2.443460952792061,-0.3548021422512186,-0.03456995350569381,-0.1648547044877956
-1.7453292519943295,-2.443460952792061,3.141592653589793,-0.18438271912900245,0.15856087835249874,-36.128868649700806
-1.7453292519943295,-1.7453292519943295,-3.141592653589793,0.1298128806380785,-0.1844521310983926,1.0972267636680315
-1.7453292519943295,-1.7453292519943295,-2.443460952792061,-0.18116695669506946,4.156678959651391,15.023937737264895
-1.7453292519943295,-1.7453292519943295,-1.7453292519943295,0.15995640559849744,0.2753528529690059,0.08848987026614463
-1.7453292519943295,-1.7453292519943295,-1.0471975511965979,0.0625350781157652,-0.04808007401977352,-0.036840424339705496
-1.7453292519943295,-1.7453292519943295,-0.34906585039886595,-0.07573228792991477,-0.17230192580253306,-0.043615614465914165
-1.7453292519943295,-1.7453292519943295,0.34906585039886595,-0.2865755354962804,-0.2596981050112328,-0.06173780609624111
-1.7453292519943295,-1.7453292519943295,1.0471975511965974,-0.42148913640962615,-0.23150212833511305,-0.1065332223063768
-1.7453292519943295,-1.7453292519943295,1.7453292519943293,-0.3697535366598344,-0.1362920455603926,-0.12570479446145522
-1.7453292519943295,-1.7453292519943295,2.443460952792061,-0.24905627734992505,-0.028178591953648607,-0.10033105568776603
-1.7453292519943295,-1.7453292519943295,3.141592653589793,-0.06640417381319634,0.10535042837224655,-73.13021274024993
-1.7453292519943295,-1.0471975511965979,-3.141592653589793,0.08587551421307937,0.12207154797214392,13.606542021987588
-1.7453292519943295,-1.0471975511965979,-2.443460952792061,-0.34668559721780934,0.1695612346077523,0.9945844865562556
-1.7453292519943295,-1.0471975511965979,-1.7453292519943295,0.07744692341229581,0.03413100313307102,-0.02843216286159919
-1.7453292519943295,-1.0471975511965979,-1.0471975511965979,0.1752891934760873,0.06465499505123729,-0.00020626461476994963
-1.7453292519943295,-1.0471975511965979,-0.34906585039886595,0.1512108466760893,0.02520650777502459,0.03192720265822533
-1.7453292519943295,-1.0471975511965979,0.34906585039886595,0.009950877059825336,-0.032259013769235956,0.06442539149723145
-1.7453292519943295,-1.0471975511965979,1.0471975511965974,0.0017048846890787006,0.020567271826682,0.05209652244396984
-1.7453292519943295,-1.0471975511965979,1.7453292519943293,0.18283995265495256,0.10020883750965831,0.009850392044977098
-1.7453292519943295,-1.0471975511965979,2.443460952792061,0.2552555550349,0.05779845832935171,-0.0426561082304105
-1.7453292519943295,-1.0471975511965979,3.141592653589793,0.1078589443760345,-0.11254415496845056,-116.33927076226777
-1.7453292519943295,-0.34906585039886595,-3.141592653589793,0.015352892117704964,0.5186542978314171,26.060091567589893
-1.7453292519943295,-0.34906585039886595,-2.443460952792061,-0.330222993264474,-0.33060437716576985,0.621418451811598
-1.7453292519943295,-0.34906585039886595,-1.7453292519943295,0.6620140604928637,0.22817190210099136,-0.22478780635038392
-1.7453292519943295,-0.34906585039886595,-1.0471975511965979,1.5351922421953488,0.7523283486888045,0.06827273639887396
-1.7453292519943295,-0.34906585039886595,-0.34906585039886595,1.5598219573089012,0.8342854297672302,0.3888378147373869
-1.7453292519943295,-0.34906585039886595,0.34906585039886595,0.8050251264448693,0.6330679395572889,0.7869162108644774
-1.7453292519943295,-0.34906585039886595,1.0471975511965974,1.3341054027339236,1.0070807509790543,0.7246122140483151
-1.7453292519943295,-0.34906585039886595,1.7453292519943293,2.629436017498566,1.3739766400204783,0.22296777522076205
-1.7453292519943295,-0.34906585039886595,2.443460952792061,2.3610028122238056,0.7943905904346455,-0.372790192334681
-1.7453292519943295,-0.34906585039886595,3.141592653589793,0.17291779518593664,-0.8407656456766242,-239.3050116388639
-1.7453292519943295,0.34906585039886595,-3.141592653589793,-0.5442979884858888,1.267898276439379,40.17213505426601
